CLUSTER;FILIAL;DT CG PONTO;Nº CG PONTO;SKU;DESC SKU;QTDE;AÇÃO;PRIORIDADE;CUBAGEM;CUSTO;DATA ENTREGA;MOTIVO
SPGSP039;1489;2022-09-22;3;5123518;BICICLETA NETUNO ARO 29 PRETA/;1;A definir;5.Escoamento_+7DD;0.3402;844,34;A definir;A definir
SPGSP039;1489;2022-09-22;1;4784480;LAV 10KG BRITANIA BLRS10B 110V;1;A definir;5.Escoamento_+7DD;0.3533;410,43;A definir;A definir
SPGSP039;1603;2022-09-22;3;3942988;TEL ID SF MOTOROLA DECT 60 MOT;1;A definir;5.Escoamento_+7DD;0.0016;114,49;A definir;A definir
SPGSP039;1603;2022-09-22;3;4635809;PRAN PHILCO ULTRA TITANIUM PPR;1;A definir;5.Escoamento_+7DD;0.0018;105,06;A definir;A definir
SPGSP039;1603;2022-09-22;3;5074045;ESCOVA ROTATIVA MONDIAL ARGAN;1;A definir;5.Escoamento_+7DD;0.0029;113,09;A definir;A definir
SPGSP039;1603;2022-09-22;3;4936264;ESCOVA SECADORA TAIFF STYLE OV;1;A definir;5.Escoamento_+7DD;0.0037;181,84;A definir;A definir
SPGSP039;1603;2022-09-22;3;5159636;PRANCHA TAIFF RED ION VM/PTO B;2;A definir;5.Escoamento_+7DD;0.0038;265,7;A definir;A definir
SPGSP039;1603;2022-09-22;3;310883;PRAN TAIFF CERAMIC BIV;3;A definir;5.Escoamento_+7DD;0.0054;244,14;A definir;A definir
SPGSP039;1603;2022-09-22;3;5150639;AMACIANTE DOWNY CONCENTRADO BR;1;A definir;0.Pv;0.0082;34,96;A definir;A definir
SPGSP039;1603;2022-09-22;1;4855620;PARAF FURAD GSR 1000 SMART A B;2;A definir;5.Escoamento_+7DD;0.0118;638,14;A definir;A definir
SPGSP039;1603;2022-09-22;1;5034248;SANDUICHEIRA E GRILL MONDIAL S;1;A definir;5.Escoamento_+7DD;0.0118;84,6;A definir;A definir
SPGSP039;1603;2022-09-22;3;5137594;FERRO A VAPOR MONDIAL F-53 120;2;A definir;5.Escoamento_+7DD;0.0144;238,86;A definir;A definir
SPGSP039;1603;2022-09-22;3;5150639;AMACIANTE DOWNY CONCENTRADO BR;2;A definir;0.Pv;0.0164;69,92;A definir;A definir
SPGSP039;1603;2022-09-22;1;4726430;BAT PHILCO 4VEL PARIS INOX DUO;1;A definir;5.Escoamento_+7DD;0.0165;125,04;A definir;A definir
SPGSP039;1603;2022-09-22;1;4900561;LIQ 12VEL PHILCO PLQ1550P TURB;1;A definir;5.Escoamento_+7DD;0.0197;151,82;A definir;A definir
SPGSP039;1603;2022-09-22;1;574;SECADOR 2100W PHILCO CHERRY 11;3;A definir;5.Escoamento_+7DD;0.0207;278,7;A definir;A definir
SPGSP039;1603;2022-09-22;3;4682920;PAN ELET PHILCO VISOR GLASS PH;1;A definir;5.Escoamento_+7DD;0.0248;179,88;A definir;A definir
SPGSP039;1603;2022-09-22;3;3833399;CAF 15CF PHILCO PH17 PTO/INOX;3;A definir;5.Escoamento_+7DD;0.0264;318,27;A definir;A definir
SPGSP039;1603;2022-09-22;1;4727550;VENT 30CM MS ULTRA V30 6P BR/A;1;A definir;5.Escoamento_+7DD;0.0273;72,17;A definir;A definir
SPGSP039;1603;2022-09-22;1;4642945;SECADOR 2000W TAIFF STYLE COBR;4;A definir;5.Escoamento_+7DD;0.028;548,08;A definir;A definir
SPGSP039;1603;2022-09-22;1;5137594;FERRO A VAPOR MONDIAL F-53 120;4;A definir;5.Escoamento_+7DD;0.0288;477,72;A definir;A definir
SPGSP039;1603;2022-09-22;1;4789458;MULT HP DESKJET ADVANTAGE 2774;1;A definir;3.Tecnologia;0.0308;364,26;A definir;A definir
SPGSP039;1603;2022-09-22;1;4789458;MULT HP DESKJET ADVANTAGE 2774;1;A definir;3.Tecnologia;0.0308;364,26;A definir;A definir
SPGSP039;1603;2022-09-22;1;3465055;LAV ALTA PRESSAO OUSADA 2200 1;1;A definir;5.Escoamento_+7DD;0.0334;465,95;A definir;A definir
SPGSP039;1603;2022-09-22;1;4649036;CJ DE PANELAS 5PCS SICILIA VER;1;A definir;5.Escoamento_+7DD;0.0403;466,1;A definir;A definir
SPGSP039;1603;2022-09-22;3;4642945;SECADOR 2000W TAIFF STYLE COBR;6;A definir;5.Escoamento_+7DD;0.042;822,12;A definir;A definir
SPGSP039;1603;2022-09-22;1;4920473;MULTIFUNCIONAL EPSON ECOTANK L;1;A definir;3.Tecnologia;0.0423;1022,65;A definir;A definir
SPGSP039;1603;2022-09-22;1;4920473;MULTIFUNCIONAL EPSON ECOTANK L;1;A definir;3.Tecnologia;0.0423;1022,65;A definir;A definir
SPGSP039;1603;2022-09-22;1;5137594;FERRO A VAPOR MONDIAL F-53 120;6;A definir;5.Escoamento_+7DD;0.0432;716,58;A definir;A definir
